"Cikkszám";"Termék Név";"Nettó Ár";"Bruttó Ár"
"510759";"Csavar PT-KB 30X12 1411";"622.0472440944882";"790"
"495839";"Display fedél GEN3+";"9992.126";"12690"
"440098";"Display fedél ROBOLINHO 100";"3299.212598425197";"4190"
"44109976";"Dísztárcsa AL-KO ROBO GEN III RAL7016";"464.5669291338583";"590"
"440619U";"Első kerék EVOCUT 4.0/ SBA 4000/4100 - utángyártott";"7874.015748031496";"10000"
"442462";"Első kerék EVOCUT 4.0/ SBA 4000/4100 csapágy nélkül";"2118.110236220472";"2690"
"457900";"Első kerék Robolinho GEN3";"9440.944881889764";"11990"
"495844";"Fedél";"20228.3465";"25690"
"495838";"Fedél kpl";"17314.96062992126";"21990"
"455056";"Fedél kpl. ROBOLINHO 100";"49362.20472440945";"62690"
"456401";"Fedél kpl. ROBOLINHO 1000";"47551.18110236221";"60390"
"47088985";"FEDÉL ROBOLINHO 3000/3100 R7013";"4559.055118110236";"5790"
"440529";"Fedél zár ROBOLINHO 4000/4100";"7393.700787401574";"9390"
"44255502";"Fedőburkolat ROBOLINHO 1200 GEN III";"28496.06299212598";"36190"
"455116";"Gumibak 15X20 ROBO";"858.267716535433";"1090"
"457899";"Gumibak házzal kpl R500/700";"4905.511811023622";"6230"
"474098";"Gumibak ROBOLINHO";"858.267716535433";"1090"
"44109802";"Hajtott kerék GEN III";"2795.275590551181";"3550"
"47071887";"Hátsókerék 220 MM ROBOLINHO R7022";"5346.456692913386";"6790"
"495611";"Hátsókerék készlet ROBOLINHO GEN3.";"10858.26771653543";"13790"
"47093801";"HOME gomb bázisállomáshoz";"1173.228346456693";"1490"
"44046301";"Kábelkötegbevezető fedél Robolinho 4000/EvoCut 4.0 R9005";"858.267716535433";"1090"
"47071840";"Kerék 220 MM ROBOLINHO 110/1100 R9006";"5346.456692913386";"6790"
"495848";"Kerék kpl";"13220.4724";"16790"
"47453130";"Kerék villa";"858.267716535433";"1090"
"44000287";"Keréktárcsa SOLO 4000 R7022";"1251.968503937008";"1590"
"746000";"Késtárcsa rögzítő csavar ROBOLINHO 4x10 DIN933-8.8 A3B";"307.0866141732283";"390"
"47071885";"Meghajtókerék Robolinho 3000/3100";"8653.543307086615";"10990"
"474115";"Menetes csap M4";"1094.488188976378";"1390"
"47408201";"Nyomógombtartó bázisállomáshoz";"464.5669291338583";"590"
"441830";"Rezgéscsillapító gyűrű féldarab ROBOLINHO késmotorhoz";"858.267716535433";"1090"
"474118";"Rugó";"480.3149606299212";"610"
"442438";"Rugó STOP gombhoz";"464.5669291338583";"590"
"49559930";"Távtaró bolygókerékhez";"307.0866";"390"
"495846";"Tőltő csatlakozó";"11566.9291";"14690"
"44117601";"Töltő csatlakozó fedél ROBOLINHO R9005";"4559.055118110236";"5790"
"442434";"Tömítés kerékmeghajtó motorhoz ROBO GEN III DONGZHEN";"464.5669291338583";"590"
"455743";"Tömítő gumi 3MM";"2748.031496062992";"3490"
"442464";"Tömítő gyűrű 78x86x7";"1645.669291338583";"2090"
"474116";"ZÁRÓDUGÓ";"385.8267716535433";"490"
"442470";"Záródugó G1""  GEN III";"779.5275590551181";"990"
"47484301";"Zárókupak bázisállomáshoz";"464.5669291338583";"590"
"DLPL49005005402";"Előszűrő 3/4"" BM/KM nagy";"2196.8504";"2790"
"DLPL3082130";"Vízszűrő 3/4""BM - gyorscsatlakozós kicsi";"889.763779527559";"1130"
"LEVGP0559";"Duplapántos vállheveder profi";"7968.503937007874";"10120"
"GPPL0206015";"Kettős vállheveder";"4165.354330708661";"5290"
"GPPL0206016";"KÉTVÁLLAS VÁLLHEVEDER FŰKASZÁHOZ EVEREST TYP ADVANCE PLUS";"8102.362204724409";"10290"
"463497";"BENZINTANK";"16527.55905511811";"20990"
"411805";"Dugattyú komplett  F144";"10700.7874015748";"13590"
"412990";"Forgattyúsház alsó";"20149.6062992126";"25590"
"414070";"Forgattyúsház fedél 144FS VLB 38";"14007.87401574803";"17790"
"412462";"Főtengely F144";"17393.70078740158";"22090"
"411808";"Főtengely szimering F144";"858.267716535433";"1090"
"411396";"Gyújtótekercs 144F régi";"10779.52755905512";"13690"
"411396B";"Gyújtótekercs 144F új";"11267.71653543307";"14310"
"411807";"Hajtókar KPL. F144";"7000";"8890"
"411810";"Henger F144";"28732.28346456693";"36490"
"411394";"Indító szerkezet F144";"8889.763779527559";"11290"
"470016";"Indítókötél vezető 38 VLB";"724.4094488188977";"920"
"411512";"Karburátor 38 VLB";"12118.11023622047";"15390"
"470327";"Légszűrő fedél VB 38";"622.0472440944882";"790"
"411420";"Levegőszűrő F144";"1094.488188976378";"1390"
"417523";"Motortartó konzol kpl VLB";"18811.02362204724";"23890"
"463698";"Olaj beöntő cső VLB 38";"291.3385826771653";"370"
"411804";"Rugós biztosítógyűrű dugattyú csapszeghez F144";"228.3464566929134";"290"
"414059";"Szelep rugó tányér F144";"4480.314960629921";"5690"
"411405";"Szelepfedél tömítés";"3062.992125984252";"3890"
"46349802";"TANKFEDÉL";"6842.51968503937";"8690"
"412029";"Üzemanyagtömlők átvezető szelencével kpl. 144F";"2039.370078740157";"2590"
"KRDEBP4HS";"Gyújtógyertya - NGK BP4HS";"1409.448818897638";"1790"
"GPPL1106009";"Gyújtógyertya - NGK BP6ES";"779.5275590551181";"990"
"GRDE15270135";"Gyújtógyertya - NGK BPMR6A";"1566.929133858268";"1990"
"GRDE15270140";"Gyújtógyertya - NGK BPR6ES";"1094.4882";"1390"
"KRDEBPR7ES";"Gyújtógyertya - NGK BPR7ES";"1385.826771653543";"1760"
"NGKBR7ES";"Gyújtógyertya - NGK BR7ES";"1566.9291";"1990"
"KRDECMR6A";"Gyújtógyertya - NGK CMR6A";"1724.409448818898";"2190"
"GPPL1106012";"Gyújtógyertya - NGK CMR6H";"1566.929133858268";"1990"
"KRDECMR7A5";"Gyújtógyertya - NGK CMR7A-5";"2354.330708661417";"2990"
"KRDECMR7H";"Gyújtógyertya - NGK CMR7H";"2913.385826771654";"3700"
"KRDECR5HSB";"Gyújtógyertya - NGK CR5HSB";"2039.3701";"2590"
"LNGHUB6S";"Gyújtógyertya - NKG B6S";"1015.748031496063";"1290"
"418841";"Dugattyúgyűrű kpl. BP30000/2500-C";"2590.551181102362";"3290"
"534666";"Hajtókar";"3299.212598425197";"4190"
"534681";"Levegőszűrő";"1251.968503937008";"1590"
"GPPL0804027";"Javítókészlet indítószerkezethez STIHL MS-FS-TS - utángyártott";"464.5669291338583";"590"
"GRDE18270104";"B&S 591420 (SPRINT) gyújtótekercs - utángyártott";"11708.6614";"14870"
"GPPL0901007";"FESZÜLTSÉG SZABÁLYZÓ BRIGGS&STRATTON 10-16 AMP - utángyártott";"6921.259842519685";"8790"
"GRDE18270258";"Gyujtásmodul TECUMSEH 34366A - utángyártott";"12275.5905511811";"15590"
"GPPL0901011";"Gyújtótekercs B&S 397358 - utángyártott";"8102.362204724409";"10290"
"LEVGP1022";"Gyújtótekercs B&S 590781 - utángyártott";"9606.299212598426";"12200"
"GPPL0901002";"Gyújtótekercs B&S 796964 - utángyártott";"4952.755905511811";"6290"
"GPPL0901009";"Gyújtótekercs B&S 799582 - utángyártott";"9834.645669291338";"12490"
"GRDE11942584";"Gyújtótekercs B&S 84005272 - utángyártott";"14952.7559";"18990"
"1E40F3Z000";"Gyújtótekercs I. Kínai permetezőhöz";"5385.826771653543";"6840"
"1E40F3Z001";"Gyújtótekercs II. Kínai permetezőhöz";"5385.826771653543";"6840"
"GPPL0925001";"GYÚJTÓTEKERCS MTD THORX 35 1P64";"3141.732283464567";"3990"
"KRDEFGP001204";"Gyújtótekercs TECUMSEH 34443 - utángyártott (NAKAYA)";"18031.4961";"22900"
"GPPL0943005";"GYÚJTÓTEKERCS ZONGSHEN XP420 11,5HP MTD Thorx";"4480.314960629921";"5690"
"GPPL1002008";"Olajszint érzékelő HONDA GX 120-200 - utángyártott";"1409.448818897638";"1790"
"GPPL1002009";"Olajszint érzékelő HONDA GX 240-390 - utángyártott";"1803.149606299213";"2290"
"DLPLFH6012BS";"Üzemanyag tömlő 6,0x12mm fekete (1 cm-es egységben)";"22.83464566929134";"29"
"DLPLFH6595B";"Üzemanyag tömlő 6,5x9,5mm fekete (1 cm-es egységben)";"20.47244094488189";"26"
"44117901";"Nyomógomb R500/700";"464.5669291338583";"590"
"495068";"STOP kapcsoló ROBOLINHO GEN III KPL";"8338.582677165354";"10590"
"492371";"Akkumulátor csatlakozó";"6370.07874015748";"8090"
"413840";"Akkumulátor tartó";"1724.409448818898";"2190"
"470755";"Akkumulátor töltő Li-Ion 34LI";"25346.45669291339";"32190"
"506866";"Kábel L=100";"464.5669291338583";"590"
"441839";"Kontroller 3.85Li";"19992.12598425197";"25390"
"512015";"Maxi lapos dugaszolható biztosíték";"2267.716535433071";"2880"
"412873";"Szénkefe pár CL 3.85 E / 3.8E Plus / 4.2 E Plus";"4874.015748031496";"6190"
"412815";"Szénkefe pár Classic 3.25E";"1094.488188976378";"1390"
"470779";"Vezérlőegység Comfort 34 Li ACCU";"47157.48031496063";"59890"
"441824";"Vezérlőpanel 38.4 LI";"17370.07874015748";"22060"
"LEVGP0303";"HOBBY - GREEN POWER vezetőlap 35 cm / 14""";"4188.976377952756";"5320"
"LEVGP0306";"HOBBY - GREEN POWER vezetőlap 35 cm / 14""";"4086.614173228346";"5190"
"LEVGP0301";"HOBBY - GREEN POWER vezetőlap 35 cm / 14"" - 3/8""-1,3-52 szemes";"4086.614173228346";"5190"
"LEVGP0304";"HOBBY - GREEN POWER vezetőlap 35 cm / 14"" - 3/8""-1,3-52 szemes";"4188.976377952756";"5320"
"LEVGP0302";"HOBBY - GREEN POWER vezetőlap 40 cm / 16""";"4322.834645669292";"5490"
"LEVGP0678";"HOBBY - GREEN POWER vezetőlap 40 cm / 16""";"4787.40157480315";"6080"
"LEVGP0274";"HOBBY - GREEN POWER vezetőlap 40 cm / 16""";"4188.976377952756";"5320"
"LEVGP0305";"HOBBY - GREEN POWER vezetőlap 40 cm / 16"" - 3/8""-1,3-56 szemes";"4322.834645669292";"5490"
"SW16-50SR";"MASTER CUT vezetőlap 38 cm -3/8""-1,3-55 szemes";"7086.614173228347";"9000"
"GRDE45270343";"OREGON vezetőlap 30 cm / 12"" 120SDEA041";"7606.299212598425";"9660"
"140SDEA318";"OREGON vezetőlap 35 cm - 140SDEA318";"7968.503937007874";"10120"
"GRDE45270345";"OREGON vezetőlap 35 cm / 14"" 140SDEA041";"10228.3465";"12990"
"160SDEA041";"OREGON vezetőlap 40 cm / 16"" 160SDEA041";"7606.299212598425";"9660"
"180SDEA095";"OREGON vezetőlap 45cm / 18"" 180SDEA095";"9685.03937007874";"12300"
"GRDE55261322";"PROFI - ENDURANCE CUT vezetőlap 35 cm / 14""";"6779.527559055118";"8610"
"GRDE55261522";"PROFI - ENDURANCE CUT vezetőlap 40 cm / 16"" (160SDEA095)";"8866.141732283464";"11260"
"415607";"Hővédő lemez kipufogóhoz BC 225";"4559.055118110236";"5790"
"411284";"Kipufogó";"15582.67716535433";"19790"
"411740";"Kipufogó";"13614.17322834646";"17290"
"418872";"Kipufogó";"9283.464566929133";"11790"
"414950";"Kipufogó BC 225";"17629.92125984252";"22390"
"463234";"Kipufogó BC 4535 - megszűnt!";"2511.811023622047";"3190"
"462598";"Kipufogó FRS 410/4125";"7708.661417322834";"9790"
"412212";"Kipufogó rögzítőcsavar";"385.8267716535433";"490"
"462600";"Kipufogó tőcsavar BC 4125";"307.0866141732283";"390"
"411283";"Kipufogó tömítés";"3141.732283464567";"3990"
"411739";"Kipufogó tömítés";"5661.417322834645";"7190"
"418489";"Kipufogó tömítés";"3299.212598425197";"4190"
"414951";"Kipufogó tömítés BC 225";"6606.299212598425";"8390"
"412248";"Kipufogó tömítés hővédővel BC260";"3614.173228346457";"4590"
"412201";"Kipufogó védőlemez";"2826.771653543307";"3590"
"412480";"E-MOTOR";"17472.44094488189";"22190"
"518090";"E-MOTOR 1600/230 ATB 3SEC";"46992.12598425196";"59680"
"441510";"Inverteres motor 900W 36 V";"69125.9842519685";"87790"
"417773";"Ventillátor";"1251.968503937008";"1590"
"BRST845907";"Feszültségszabályozó B&S 845907 - Gyári";"17448.81889763779";"22160"
"BRST793351";"Gyertyapipa zavarszűrős B&S 793351 - gyári";"3677.165354330708";"4670"
"BRST796964";"Gyújtótekercs B&S 796964 - GYÁRI";"19976.37795275591";"25370"
"GPPL1204006";"Üzemanyag tank STIHL FS 120-250 - utángyártott";"4637.795275590551";"5890"
"GPPL1201004";"Üzemanyagtank + porlasztó szerelt  B&S 494406 + 498809 - utángyártott";"8653.543307086615";"10990"
"GPPL1201001";"Üzemanyagtank B&S 494406 - utángyártott";"4637.795275590551";"5890"
"GPPL1202003";"Üzemanyagtartály HONDA GX110-160 - utángyártott";"6448.818897637795";"8190"
"GPPL1202004";"Üzemanyagtartály HONDA GX240-270 - utángyártott";"7551.181102362205";"9590"
"GPPL1202005";"Üzemanyagtartály HONDA GX340-390 - utángyártott";"8023.622047244095";"10190"
"STHL30050004805";"STIHL LIGHT 01/04 vezetőlemez 30 cm-3/8""-1,3 mm";"9125.9843";"11590"
"STHL30050004809";"STIHL vezetőlemez ROLLOMATIC E 35 cm-3/8""-1,3 mm";"10149.6063";"12890"
"STHL30050004813";"STIHL vezetőlemez ROLLOMATIC E 40 cm-3/8""-1,3 mm";"11401.5748";"14480"
"GPPL0612016";"Főtengely szimering  12x32x5 - Kínai fűrészek";"149.6062992125984";"190"
"GPPL0612015";"Főtengely szimering 12x22x7 - Kínai fűrészek és kaszák";"149.6062992125984";"190"
"GPPL0604001";"Főtengely szimering 15x25x5 STIHL 017-025, MS 170-MS250 - utángyártott";"307.0866141732283";"390"
"GPPL0612001";"Főtengely szimering 15x28x5 - Kínai fűrészek";"149.6062992125984";"190"
"GPPL0604009";"Főtengely szimering 15x29,6x4 STIHL 024-036, MS341 - utángyártott";"385.8267716535433";"490"
"GPPL0612012";"Főtengely szimering 15x30x7 - Kínai kaszák";"149.6062992125984";"190"
"GPPL0612002";"Főtengely szimering 15x35x5 - Kínai fűrészek";"149.6062992125984";"190"
"GPPL0602012";"Főtengely szimering HONDA GCV 91202-ZL8-003 (TC28x41.25x6)";"464.5669291338583";"590"
"GPPL0602009";"Főtengely szimering HONDA GX 240-GX270 - TC30x46x8 - utángyártott";"464.5669291338583";"590"
"GK0005";"Szerszám készlet BC 225B / BC 260B / BC 4125 / BC 4535";"1795.275590551181";"2280"
"GK0004";"Szerszám készlet BC 225L / BC 260L";"1196.850393700787";"1520"
"GK0006";"Szerszám készlet SOLO 118B  / 120B";"1795.275590551181";"2280"
"LEVGP0950";"Primer szivató MTD 751-10639 - utángyártott";"889.763779527559";"1130"
"DLPL325150064S";"Általános fűrészlánc 0.325""-1,5-64 szemes";"2795.275590551181";"3550"
"DLPL325150066S";"Általános fűrészlánc 0.325""-1,5-66 szemes";"2795.275590551181";"3550"
"DLPL325150072";"Általános fűrészlánc 0.325""-1,5-72 szemes";"2795.275590551181";"3550"
"CHAIN3251564STH";"MINŐSÉGI FŰRÉSZLÁNC 0.325""-1,5-64 SZEMES";"5291.338582677166";"6720"
"CHAIN3251566STH";"MINŐSÉGI FŰRÉSZLÁNC 0.325""-1,5-66 SZEMES";"5456.692913385827";"6930"
"CHAIN3251572STH";"MINŐSÉGI FŰRÉSZLÁNC 0.325""-1,5-72 SZEMES";"5952.755905511811";"7560"
"CHAIN3251576STH";"MINŐSÉGI FŰRÉSZLÁNC 0.325""-1,5-76 SZEMES";"6283.464566929134";"7980"
"GPPL1002020";"Porlasztó javító készlet - HONDA GX 160";"2039.370078740157";"2590"
"GPPL1002021";"Porlasztó javító készlet - HONDA GX 270";"2275.590551181102";"2890"
"GPPL1002022";"Porlasztó javító készlet - HONDA GX 390";"2275.590551181102";"2890"
"LEVGP1010";"Porlasztó javítókészlet HONDA GX 120-160-200, GXV160  6db-os";"803.1496062992126";"1020"
"LEVGP1009";"Porlasztó javítókészlet HONDA GX 240-390  6db-os";"803.1496062992126";"1020"
"STHL40027102169";"STIHL AUTOCUT C 26-2 damilfej komplett";"8417.3228";"10690"
"STHL40037102115";"STIHL AUTOCUT C 46-2 damilfej komplett";"9992.126";"12690"
"STHL40067102126";"STIHL AUTOCUT C 6-2 damilfej komplett";"7283.4646";"9250"
"441967";"Kerékmeghajtó motor ROBOLINHO 2.GEN";"37582.67716535433";"47730"
"442075";"Kerékmeghajtó motor ROBOLINHO 4100";"65976.37795275591";"83790"
"440054";"Kerékmeghajtó motor ROBOLINHO-EVOCUT 4000";"70228.34645669292";"89190"
"457739";"Kerékmotor";"43614.17322834646";"55390"
"495169";"Kerékmotor KPL ET";"43692.91338582677";"55490"
"441049";"Kerékmotor SOLO EvoCut 4.0/ ROBOLINHO 4000/4100";"72755.90551181103";"92400"
"457764";"Nyírómotor GENIII";"34007.87401574803";"43190"
"AP165145";"Mini villás biztosíték 10A";"78.74015748031496";"100"
"AP165146";"Mini villás biztosíték 15A";"78.74015748031496";"100"
"AP165147";"Mini villás biztosíték 20A";"78.74015748031496";"100"
"AP165148";"Mini villás biztosíték 25A";"78.74015748031496";"100"
"AP165149";"Mini villás biztosíték 30A";"78.74015748031496";"100"
"AP165143";"Mini villás biztosíték 5A";"78.74015748031496";"100"
"AP165144";"Mini villás biztosíték 7,5A";"78.74015748031496";"100"
"CHAIN381556STH";"MINŐSÉGI FŰRÉSZLÁNC 3/8""-1,5-56 SZEMES";"4629.921259842519";"5880"
"CHAIN381560STH";"MINŐSÉGI FŰRÉSZLÁNC 3/8""-1,5-60 SZEMES 127205";"4960.629921259842";"6300"
"CHAIN381564STH";"MINŐSÉGI FŰRÉSZLÁNC 3/8""-1,5-64 SZEMES";"5291.338582677166";"6720"
"CHAIN381568STH";"MINŐSÉGI FŰRÉSZLÁNC 3/8""-1,5-68 SZEMES 127206";"5622.047244094488";"7140"
"CHAIN381572STH";"MINŐSÉGI FŰRÉSZLÁNC 3/8""-1,5-72 SZEMES 127207";"5952.755905511811";"7560"
"CHAIN381584STH";"MINŐSÉGI FŰRÉSZLÁNC 3/8""-1,5-84 SZEMES 127208";"6944.881889763779";"8820"
"CHAIN381592STH";"MINŐSÉGI FŰRÉSZLÁNC 3/8""-1,5-92 SZEMES 127209";"7606.299212598425";"9660"
"140SDAA041";"OREGON vezetőlap 35 cm - 140SDAA041";"7574.803149606299";"9620"
"ST265-025";"Murray  037X43MA utángyártott (STENS)";"8866.141732283464";"11260"
"MRRY338017";"Murray  338017MA - gyári";"15716.53543307087";"19960"
"ST265-031";"Murray 037X88MA utángyártott (STENS)";"8866.141732283464";"11260"
"329953";"Gázbowden F710 Ride-On";"3212.59842519685";"4080"
"329907";"HLF csavar 3/8""-100LG - megszűnt";"3409.448818897638";"4330"
"LEVGP0255";"Csillagkerék betétgyűrűs  Husqvarna 365, 371, 372";"3188.976377952756";"4050"
"LEVGP0679";"Csillagkerék betétgyűrűs 044, 046, MS 440, 460 - utángyártott";"2881.889763779528";"3660"
"LEVGP0578";"Csillagkerék betétgyűrűs G4500 / G5200 / AL-KO BKS 4540 - utángyártott";"3787.40157480315";"4810"
"LEVGP0256";"Csillagkerék betétgyűrűs Husqvarna 340, 346, 346XP, 345, 350, 351, 353, 357, 355, 359";"3188.976377952756";"4050"
"LEVGP0800";"Csillagkerék betétgyűrűs Husqvarna 36,  41, 136, 141";"3188.976377952756";"4050"
"LEVGP0479";"Csillagkerék betétgyűrűs Husqvarna 36, 136, 137, 142, 235, 240";"3188.976377952756";"4050"
"LEVGP0257";"Csillagkerék betétgyűrűs Husqvarna 40, 45, 49";"3188.976377952756";"4050"
"LEVGP0476";"Csillagkerék betétgyűrűs HUSQVARNA 50, 51, 55, 154, 254, 257 262 - utángyártott";"3188.976377952756";"4050"
"LEVGP0481";"Csillagkerék betétgyűrűs MS170, 180,190,210,230,250 - utángyártott";"2574.803149606299";"3270"
"LEVGP1062";"Csillagkerék betétgyűrűs STIHL 024,026 alcsony harang, régi modellek  - utángyártott";"2677.165354330709";"3400"
"LEVGP0483";"Csillagkerék betétgyűrűs STIHL 029, 034, 036, 039, MS 290, 310, 360, 390 - utángyártott";"3929.133858267716";"4990"
"LEVGP0680";"Csillagkerék betétgyűrűs STIHL 064,066 MS 640, 660";"2787.40157480315";"3540"
"LEVGP1060";"Csillagkerék betétgyűrűs STIHL MS 260,280,270 - utángyártott";"3677.165354330708";"4670"
"473415";"6165-703-5130-A huzórugó";"779.5275590551181";"990"
"47351530";"6165-706-9500-A Rögzítő csavar";"511.8110236220472";"650"
"468230";"6170-703-6400-A Ülésrugó";"1094.488188976378";"1390"
"514818";"Akkumulátor rögzítő gumi";"1803.149606299213";"2290"
"416118";"Akkumulátor rögzítő szíj";"3220.472440944882";"4090"
"514670";"Akkumulátor tartó traktorhoz";"2984.251968503937";"3790"
"416008";"Alátét";"385.8267716535433";"490"
"457706";"BENZINTANK 102-2ZY+LONCIN KPL VORM";"21409.44881889764";"27190"
"514944";"BKNY csavar UNF 7/16""X3"" 10.9";"1409.448818897638";"1790"
"52114930";"Bowden vezető sarokelem 74/82 VERZ";"464.5669291338583";"590"
"49413001";"Bumper Welded Premium F24 R9005";"19677.1654";"24990"
"49413101";"Cover Le Front Bumper Premium F24 R9005";"3220.4724";"4090"
"49413201";"Cover Ri Front Bumper Premium F24 R9005 ";"3220.4724";"4090"
"523898";"Csapágytartó";"456.6929133858268";"580"
"52172130";"Csapszeg elketromos gyűjtőürítő munkahengerhez";"1094.488188976378";"1390"
"700704";"Csavar 10X 30 DIN933- 8.8 VZ";"322.8346456692913";"410"
"522515";"Csavar belső hatlapfejű 7/16""x1 1/4"" UNF";"1645.669291338583";"2090"
"473233";"Ékszíjfeszítő rugó";"1094.488188976378";"1390"
"473628";"Ékszíjfeszítő rugó";"2826.771653543307";"3590"
"464455";"Ékszíjfeszítő tárcsa + csapágy SKF";"9913.385826771653";"12590"
"415426";"Ékszíjtárcsa";"24716.53543307087";"31390"
"464456";"Ékszíjtárcsa  69mm";"3708.661417322834";"4710"
"464459X";"Ékszíjtárcsa  98mm védőkupakkal";"4425.196850393701";"5620"
"464453";"Ékszíjtárcsa kicsi + csapágy 69mm";"3535.433070866142";"4490"
"418736";"Feszítő rugó";"937.007874015748";"1190"
"514943";"Főtengely ék 1/4""X1/4""X1""A";"385.8267716535433";"490"
"51485730";"Főtengely ékszíjtárcsa  BBC 102";"15582.67716535433";"19790"
"47326901";"Fűgyűjtő vázkeret felsőrész R9005";"33929.13385826771";"43090"
"514883";"Fűgyűjtő zsák";"33503.93700787402";"42550"
"416226";"Fűgyűjtó zsák RIDER";"20543.30708661417";"26090"
